speech_id,last_name,speaker_id,proceeding_id,topic_id,word_count,speech_text,file_name,mods_file,proceeding_title,year,month,day
45,VELAZQUEZ,1184,proceeding_id,topic_id,488,"Mr.Speaker, let me take this opportunity to thank the ranking member for yielding me time.  Mr.Speaker, I rise in support of H.1219, the Supporting America's Innovators Act of 2017, which I am proud to cosponsor with Mr. Throughout my career here in Congress, I have always supported and encouraged legislation that creates jobs and fosters innovation for America's entrepreneurs and small businesses. The bill we are considering today will further that goal.  Mr.Speaker, I always say access to capital is access to opportunity. That is exactly what this legislation does.  The Investment Company Act of 1940 currently limits the number of accredited investors in a venture fund to no more than 100 individuals, but most funds try not to reach that limit in order to adjust for unforeseen circumstances. This artificially low limit restricts the number of individuals that can invest in small businesses and startups. That means less opportunity for entrepreneurs.  Our bill will address this problem by allowing up to 250 accredited investors to participate in venture funds with up to $10 million in capital.                              {time}  0930  It is important to stress that these are accredited investors. They have at least $200,000 in minimum income or $1 million in net assets. These are sophisticated investors comfortable with the risks involved in the startup sector.  Many of these investors pool their money together either in local or national groups. More recently, many have gotten involved in online crowdfunding platforms, which were created through the JOBS Act, to funnel more capital to small businesses and startups.[[Page H2761]]  Our bill will create greater access for women-owned and women-led businesses. The types of funds empowered to attract more investors under this bill are often a good capital source for women-owned firms.  I am proud that our bipartisan legislation has garnered a wide range of attention and support from the industry. The Angel Capital Association and the Internet Association have endorsed the bill. These are groups dedicated to expanding capital opportunities for small businesses.  This bill has also moved through the legislative process with strong bipartisan support every step of the way. Last month, we passed this bill out of the Financial Services Committee with a broad bipartisan vote of 54-2. The same day, the Senate Banking Committee was busy passing its bipartisan companion version, 444, sponsored by Senators Heitkamp and It is also important to recognize that, last year, this Chamber passed a nearly identical version of our bill by a vote of 388-9.  It is time to see this legislation enacted. It will create more capital for small businesses and it will mean more jobs throughout the  Let me take a moment to thank Mr.McHenry for working with me on this bill, as well as Chairman And let me also thank Ranking Member Waters for her leadership and hard work.  Again, a vote for this bill is a vote for America's entrepreneurs. I urge my colleagues to vote ``yes.''  ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
46,HUIZENGA,2028,proceeding_id,topic_id,32,"Mr.Speaker, I yield 2 minutes to the gentleman from Ohio (Mr.Chabot), the chairman of the Committee on Small Business here in the House of Representatives and a strong supporter of this bill.  ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
47,CHABOT,186,proceeding_id,topic_id,69,"Mr.Speaker, I thank the gentleman from North Carolina (Mr.McHenry) for the work that he has done on H.1219, the Supporting America's Innovators Act, and the entire Financial Services Committee for their work on this important topic.  As chairman of the House Small Business Committee--and I would note that you have here not only the Republican chair, but we just heard speak the ranking member of the Small Business Committee, ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
48,HUIZENGA,2028,proceeding_id,topic_id,22,"Mr.Speaker, I yield 2 minutes to the gentleman from Illinois (Mr.Hultgren), the vice chairman of our Subcommittee on Capital Markets, Securities, and  ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
49,HULTGREN,2015,proceeding_id,topic_id,36,"Mr.Speaker, I rise today to speak in support of H.1219, the Supporting America's Innovators Act of 2017. This is another example of great bipartisan legislation that has been produced by the House Financial Services Mr.McHenry and ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
50,FOSTER,1888,proceeding_id,topic_id,330,"Mr.Speaker, I rise today in support of H.1219, the Supporting America's Innovators Act of 2017.  This bill will increase the number of accredited investors who can invest in an angel or venture fund before requiring the fund to register as an investment company. This will encourage capital formation in one of the major types of funds that seed startups and helps bring new ideas to market.  Innovation and invention are integral to economic growth, but new ideas are only the first step in the type of businesses that can grow the economic pie. It is crucial that these companies have access to capital to grow and to bring the product to market. Competition from startups, bolstered by access to funding, creates jobs and forces incumbent firms to stay aggressive in their own research and development.  H.1219 is exactly the type of bipartisan legislation that Congress should be considering to facilitate capital formation.  This bill will make it easier to form a fund made up of sophisticated investors who can assess and bear the risks that come with investing in startups. These funds are capped at $10 million in paid-in and callable capital. This means the funds will largely be engaged in angel investing that helps early-stage investors build a better mousetrap. These funds can often be cheaper for the company and can be structured as equity debt or a combination of both.  A fund like this can bring expertise and connections that increase the likelihood of success for the inventor. It can also spread the risk and rewards for investors because it is important to note that not every invention will turn into the next big thing.  We need a startup ecosystem that encourages the testing of new ideas and products with a wide range of risks and rewards. This bill is a targeted measure to help create that ecosystem by enhancing the ability of early-stage companies to get funding.  Mr.Speaker, I urge my colleagues to support the bill today.  ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
51,HUIZENGA,2028,proceeding_id,topic_id,11,"Mr.Speaker, I yield 2 minutes to the gentleman from Maine (Mr.Poliquin).  ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
52,POLIQUIN,2247,proceeding_id,topic_id,246,"Mr.Speaker, the responsibility of those of us in Congress is to create a predictable and streamlined set of regulations, such that we have an environment for the private sector, for businesses to invest, to grow, and to hire more of our constituents. And when that happens, Mr.Speaker, the folks in America live better lives with fatter paychecks and better futures.  Now, we all know that small businesses need more help than large companies when it comes to dealing with the regulatory environment because they don't have the firepower, the horsepower, the manpower to deal with these complex regulations.  When you start a small business, one of the most important ingredients is access to capital. You need investment funds, whether you are starting a bakery in Lewiston, Maine, or an auto body shop in Oxford, Now, that is why H.1219 is important, and I want to congratulate Congressman Patrick McHenry for bringing this to the floor.  By increasing the number of investors capped from 100 to 250 individuals who are qualified to make these investments to help small businesses, it will provide more money, more funding, more capital for small businesses and startups to grow, to start, and to create more jobs for folks back home.  Government is in the business and should be in the business to help our families, not hurt them. That is why I encourage all of my fellow colleagues here in the House, Republicans and Democrats, to support this good, commonsense bill.  ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
53,HUIZENGA,2028,proceeding_id,topic_id,12,"Mr.Speaker, I yield 2 minutes to the distinguished gentleman from Arkansas (Mr.Hill).  ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
54,HILL,2223,proceeding_id,topic_id,325,"Mr.Speaker, I rise in strong support today of H.1219, the Supporting America's Innovators Act, introduced by the gentleman from North Carolina (Mr.McHenry), the chief deputy whip. I am proud to have his leadership in promoting capital formation in our country.  Yesterday, as he has noted, marks the fifth anniversary of the JOBS Act, which has had a positive impact on easing capital formation woes for small businesses and startups.  I am proud to represent and have the opportunity to work every day with The Venture Center in Little Rock and its FinTech Accelerator program, and the innovation hub in North Little Rock and its medical technology innovation hub. These high-tech innovations, combined with angel funds, give good-paying job opportunities to people out in the heartland and not just on the East and West  But in order for these innovative startups to grow, they have got to have access to greater sources of angel capital, and raising capital in rural America is a challenge.  Having helped design and offer private placements for emerging companies during my whole career, and participating in angel funds in 2 decades prior to coming to Congress, I know firsthand the importance of having a multitude of options for our small businesses to raise capital, no matter what their stage of formation.  This bill builds on the success of the JOBS Act by providing an update to a limit set in 1940, Mr.Speaker, limiting the number of accredited investors that can participate in a qualified venture fund. I am glad we are rushing to a change since 1940. And this simple change from 100 to 250 really allows more angel investors to participate in funds of this nature across the country and gives particular advantage off the East and West  I thank the chairman for the time and my good friend from North Carolina for his leadership. I urge my colleagues on both sides of the aisle to support this worthy measure.  ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
55,HUIZENGA,2028,proceeding_id,topic_id,12,"Madam Speaker, I yield 2 minutes to the gentleman from Minnesota (Mr.Emmer).  ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
56,EMMER,2253,proceeding_id,topic_id,299,"Madam Speaker, I rise today in support of the Supporting America's Innovators Act of 2017.  Far too often, during my travels throughout Minnesota's Sixth District, I hear frustrations from small-business owners and entrepreneurs about the difficulties they face gaining access to working capital.  With Dodd-Frank's one-size-fits-all regulation being imposed on the banks and credit unions that drive America, our Nation's job creators struggle to grow existing businesses and to even start new ones.  Today's small business is tomorrow's big business, and if our entrepreneurs and job creators are to succeed, we must remove the roadblocks currently standing in their way.  Companies that started in a garage are now Fortune 500 companies and global giants that provide goods and services across the globe. These include many brands and companies we all use each and every day such as Apple, Amazon, Microsoft, and even Minnesota's own, They all started with a dream, a lot of hope, and necessary access to tools, resources, and, most importantly, working capital.  Not only does the limited access to working capital affect our State and local economies, it impacts opportunities and jobs for hardworking Small businesses are responsible for nearly 70 percent of new jobs in this country. This legislation will help put Americans to work.  The Supporting America's Innovators Act updates current law to increase the number of individuals who are able to invest in and support startups and small businesses across the country. This bill will help jump-start capital formation for local businesses and entrepreneurs, enabling Main Street America to not just survive but to, once again, thrive.  I want to thank Congressman McHenry for introducing this bill that received, again, near unanimous support in the committee, and I encourage all my colleagues on both sides of the aisle to support this important legislation.  ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
57,HUIZENGA,2028,proceeding_id,topic_id,20,"Madam Speaker, may I inquire as to the balance of time each side has left?  The SPEAKER pro tempore (",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
58,HUIZENGA,2028,proceeding_id,topic_id,12,"Madam Speaker, I yield 2 minutes to the gentleman from Ohio (Mr.Davidson).  ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
59,DAVIDSON,2296,proceeding_id,topic_id,326,"Madam Speaker, I thank Chairman Huizenga for the work on this with Patrick McHenry and the folks on the other side of the aisle. It is nice to come here and see something that is truly collaborative and underway that helps businesses.  Prior to coming to Congress last year, I spent the past 16 years growing manufacturing companies in Ohio, so I know firsthand how difficult it is to acquire capital to start and operate and grow small businesses. Businesses that overcome the challenges are faced with numerous regulatory roadblocks that further hinder their growth. Many of those have come at the hands of regulatory frame works like Dodd- But this bipartisan measure that we are talking about today has the opportunity to help the challenges with capital acquisition that government has created and continues to create. Currently, the Investment Company Act of 1940 requires any qualified venture fund over 100 to register with the Securities and Exchange  The real burden of these regulations hits small companies in middle America like Ohio's Eighth District where, unlike major cities, particularly on the coast, we do not have as many options for raising capital.  Not every company seeks to become the next billion-dollar blockbuster, but some of them do. All these companies offer great jobs and give many people the dignity of work, but they can also provide great returns. So we are crowding out investment opportunities, and we are crowding out job opportunities.  This is why I am pleased to support H.1219, the Supporting America's Innovators Act of 2017, which simply increases the cap to allow up to 250 investors to be exempt from registration for qualified venture capital funds, allowing America's small businesses the flexibility to operate and grow their companies, hire employees, and innovate.  Last year, this Congress passed legislation similar to H.1219 on a bipartisan vote of 388-9. I urge my colleagues to vote ``yes'' on H.1219 and, perhaps, increase its margin of victory.  ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
60,HUIZENGA,2028,proceeding_id,topic_id,19,"Madam Speaker, I yield 2 minutes to the gentleman from Indiana (Mr.Hollingsworth), a new member of our Financial Services  ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
61,HOLLINGSWORTH,2327,proceeding_id,topic_id,262,"Madam Speaker, I also rise in support of H.1219. I absolutely believe that the time has come for us to modernize how capital gets to our small businesses.  Prior to Congress, I have a history in business, so I fundamentally understand that having a better mousetrap is not enough. Small businesses need capital, need access to more capital in order to grow and get their innovations out to market. They also need access to these sophisticated, accredited investors so that they can get the advice that they need in order to get those better mousetraps out to the people who need them, want to buy them, and want to use them to better their lives.  Fundamentally, everybody can agree that we want Americans to have more economic opportunity, and many Americans find that economic opportunity by starting small businesses or by being a part of small businesses, by investing in small businesses, by working for and with small businesses.  Whether it is a startup in New Albany, Indiana, or a small company growing in Franklin, Indiana, these businesses need access to capital to realize the dreams of their founders, the dreams of their investors, and the dreams of their employees.  Quite simply, H.1219 provides them with the access to more accredited investors, enabling them and empowering them to bring their innovations to market. I am excited to be a cosponsor of this important legislation, and I thank all of my colleagues in the Financial Services Committee, as well as, hopefully, on the floor later today, for their support of this important legislation.  ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
62,HUIZENGA,2028,proceeding_id,topic_id,22,"Madam Speaker, I yield as much time as he may consume to the gentleman from Texas (Mr.Hensarling), chairman of the Financial Services  ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
63,HENSARLING,1749,proceeding_id,topic_id,61,"Madam Speaker, first, I want to thank the gentleman from Michigan, not only for yielding but, more importantly, for his leadership in helping improve our capital markets and our economy here.  I want to thank all of the Republican and Democrat cosponsors of H.1219, particularly our vice chairman of the full committee Mr.McHenry of North Carolina, for his leadership and also ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
64,HUIZENGA,2028,proceeding_id,topic_id,241,"Madam Speaker, I yield myself such time as I may consume.  Madam Speaker, as I close on this very important bill that we have been talking about, H.1219, I just want to say congratulations to our sponsors, Congressman McHenry and Congresswoman Velazquez, for their leadership on this, as well as my Capital Markets, Securities, and Investments Subcommittee ranking member, Representative Maloney, for working together to advance this commonsense bill.  As was pointed out by both the chairman and the ranking member, there is strong bipartisan consensus that this bill is a winner for the American people. Some people today, as they tee off the Masters, we might say it is a 6-inch putt for the American people knowing that this is good for them and good for the economy.  I want to encourage all of my colleagues on both sides of the aisle to support this bill, H.1219.  Madam Speaker, I yield back the balance of my time.  The SPEAKER pro tempore. All time for debate has expired.  Pursuant to House Resolution 242, the previous question is ordered on the bill.  The question is on the engrossment and third reading of the bill.  The bill was ordered to be engrossed and read a third time, and was read the third time.  The SPEAKER pro tempore. The question is on the passage of the bill.  The question was taken; and the Speaker pro tempore announced that the ayes appeared to have it.  ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
65,HUIZENGA,2028,proceeding_id,topic_id,615,"Madam Speaker, on that I demand the yeas and nays.  The yeas and nays were ordered.  The SPEAKER pro tempore. Pursuant to clause 8 of rule XX, this 15-minute vote on passage of the bill will be followed by a 5-minute vote on agreeing to the Speaker's approval of the Journal, if ordered.  The vote was taken by electronic device, and there were--yeas 417, nays 3, not voting 9, as follows:                             [Roll 221]                               YEAS--417     Abraham     Adams     Aderholt     Aguilar     Allen     Amodei     Arrington     Babin     Bacon     Banks (IN)     Barletta     Barr     Barragan     Barton     Bass     Beatty     Bera     Bergman     Beyer     Biggs     Bilirakis     Bishop (GA)     Bishop (MI)     Bishop (UT)     Black     Blackburn     Blum     Blumenauer     Blunt Rochester     Bonamici     Bost     Boyle, Brendan     Brady (PA)     Brady (TX)     Brat     Brooks (AL)     Brooks (IN)     Brown (MD)     Brownley (CA)     Buchanan     Buck     Bucshon     Budd     Burgess     Bustos     Butterfield     Byrne     Calvert     Carbajal     Cardenas     Carson (IN)     Carter (GA)     Carter (TX)     Cartwright     Castor (FL)     Castro (TX)     Chabot     Chaffetz     Cheney     Chu, Judy     Cicilline     Clark (MA)     Clarke (NY)     Clay     Clyburn     Coffman     Cohen     Cole     Collins (GA)     Collins (NY)     Comer     Comstock     Conaway     Connolly     Conyers     Cook     Cooper     Correa     Costa     Costello (PA)     Courtney     Cramer     Crawford     Crist     Crowley     Cuellar     Culberson     Cummings     Curbelo (FL)     Davidson     Davis (CA)     Davis, Rodney     DeFazio     DeGette     Delaney     DeLauro     DelBene     Demings     Denham     Dent     DeSantis     DeSaulnier     DesJarlais     Deutch     Diaz-Balart     Dingell     Doggett     Donovan     Doyle, Michael     Duffy     Duncan (SC)     Dunn     Ellison     Emmer     Engel     Eshoo     Espaillat     Esty     Farenthold     Faso     Ferguson     Fitzpatrick     Fleischmann     Flores     Fortenberry     Foster     Foxx     Frankel (FL)     Franks (AZ)     Frelinghuysen     Fudge     Gabbard     Gaetz     Gallagher     Gallego     Garamendi     Garrett     Gibbs     Gohmert     Gonzalez (TX)     Goodlatte     Gosar     Gottheimer     Gowdy     Granger     Graves (GA)     Graves (LA)     Graves (MO)     Green, Al     Green, Gene     Griffith     Grijalva     Grothman     Guthrie     Gutierrez     Hanabusa     Harper     Harris     Hartzler     Hastings     Heck     Hensarling     Herrera Beutler     Hice, Jody     Higgins (LA)     Higgins (NY)     Hill     Himes     Holding     Hollingsworth     Hoyer     Hudson     Huffman     Huizenga     Hultgren     Hunter     Hurd     Issa     Jackson Lee     Jayapal     Jeffries     Jenkins (KS)     Jenkins (WV)     Johnson (GA)     Johnson (LA)     Johnson (OH)     Johnson,     Johnson, Sam     Jones     Jordan     Joyce (OH)     Kaptur     Katko     Keating     Kelly (IL)     Kelly (MS)     Kelly (PA)     Kennedy     Khanna     Kihuen     Kildee     Kilmer     Kind     King (IA)     Kinzinger     Knight     Krishnamoorthi     Kuster (NH)     Kustoff (TN)     Labrador     LaHood     LaMalfa     Lamborn     Lance     Langevin     Larsen (WA)     Larson (CT)     Latta     Lawrence     Lawson (FL)     Lee     Levin     Lewis (GA)     Lewis (MN)     Lieu, Ted     Lipinski     LoBiondo     Loebsack     Lofgren     Long     Loudermilk     Love     Lowenthal     Lowey     Lucas     Luetkemeyer     Lujan Grisham,     Lujan, Ben Ray     MacArthur     Maloney, Carolyn     Maloney, Sean     Marchant     Marino     Marshall     Massie     Mast     Matsui     McCarthy     McCaul     McClintock     McCollum     McGovern     McHenry     McKinley     McMorris Rodgers     McNerney     McSally     Meadows     Meehan     Meeks     Meng     Messer     Mitchell     Moolenaar     Mooney (WV)     Moore     Moulton     Mullin     Murphy (FL)     Murphy (PA)     Nadler     Napolitano     Neal     Newhouse     Noem     Nolan     Norcross     Nunes     O'Halleran     O'Rourke     Olson     Palazzo     Pallone     Palmer     Panetta     Pascrell     Paulsen     Payne     Pearce     Pelosi     Perlmutter     Perry     Peters     Peterson     Pingree     Pittenger     Pocan     Poe (TX)     Poliquin     Polis     Posey     Price (NC)     Quigley     Raskin     Ratcliffe     Reed     Reichert     Renacci     Rice (NY)     Rice (SC)     Richmond     Roby     Roe (TN)     Rogers (AL)     Rogers (KY)     Rohrabacher     Rokita     Rooney, Francis     Rooney, Thomas     Ros-Lehtinen     Rosen     Roskam     Ross     Rothfus     Rouzer     Roybal-Allard     Royce (CA)     Ruiz     Ruppersberger     Rush     Russell     Rutherford     Ryan (OH)     Sanchez     Sanford     Sarbanes     Scalise     Schakowsky     Schiff     Schneider     Schrader     Schweikert     Scott (VA)     Scott, Austin     Scott, David     Sensenbrenner     Serrano     Sessions     Sewell (AL)     Shea-Porter     Sherman     Shimkus     Shuster     Simpson     Sinema     Sires     Smith (MO)     Smith (NE)     Smith (NJ)     Smith (TX)     Smith (WA)     Smucker     Soto     Speier     Stefanik     Stewart     Stivers     Suozzi     Swalwell (CA)     Takano     Taylor     Tenney     Thompson (CA)     Thompson (MS)     Thompson (PA)     Thornberry     Tiberi     Tipton     Titus     Tonko     Torres     Trott     Turner     Upton     Valadao     Vargas     Veasey     Vela     Velazquez     Visclosky     Wagner     Walberg     Walden     Walker     Walorski     Walters, Mimi     Walz     Wasserman Schultz     Waters, Maxine     Watson Coleman     Weber (TX)     Webster (FL)     Welch     Wenstrup[[Page H2767]]     Westerman     Williams     Wilson (FL)     Wilson (SC)     Wittman     Womack     Woodall     Yarmuth     Yoder     Yoho     Young (AK)     Young (IA)     Zeldin                                NAYS--3     Amash     Capuano     Lynch                             NOT VOTING--9     Bridenstine     Cleaver     Davis, Danny     Duncan (TN)     Evans     King (NY)     McEachin     Slaughter     Tsongas                              {time}  1031  ",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
66,SLAUGHTER,1069,proceeding_id,topic_id,44,"Madam Speaker, I was unavoidably detained and missed rollcall vote 217, 218, 219, 220, 221, and 222. Had I been present, I would have voted ``aye'' on votes 220 and 221. I would have voted ``nay'' on votes 217, 218, 219, and 222.                          ____________________",CREC-2017-04-06-pt1-PgH2759-2.txt,CREC-2017-04-06-pt1-PgH2759-2.xml,0915,2017,4,6
67,SESSIONS,1525,proceeding_id,topic_id,199,"Mr.Speaker, I send to the desk a privileged concurrent resolution and ask for its immediate consideration.  The Clerk read the concurrent resolution, as follows:                            48       Resolved by the House of Representatives (the Senate      concurring), That when the House adjourns on any legislative      day from Thursday, April 6, 2017, through Friday, April 21,      2017, on a motion offered pursuant to this concurrent      resolution by its Majority Leader or his designee, it stand      adjourned until 2 p.m. on Tuesday, April 25, 2017, or until      the time of any reassembly pursuant to section 2 of this      concurrent resolution, whichever occurs first.       2. (a) The Speaker or his designee, after consultation      with the Minority Leader of the House, shall notify the      Members of the House to reassemble at such place and time as      he may designate if, in his opinion, the public interest      shall warrant it.       (b) After reassembling pursuant to subsection (a), when the      House adjourns on a motion offered pursuant to this      subsection by its Majority Leader or his designee, the House      shall again stand adjourned pursuant to the first section of      this concurrent resolution.  The concurrent resolution was agreed to.  A motion to reconsider was laid on the table.                          ____________________",CREC-2017-04-06-pt1-PgH2782-4.txt,CREC-2017-04-06-pt1-PgH2782-4.xml,PROVIDING FOR AN ADJOURNMENT OF THE HOUSE,2017,4,6
68,SESSIONS,1525,proceeding_id,topic_id,73,"Mr.Speaker, I ask unanimous consent when the House adjourns today, it shall adjourn to meet at 11 a.m. on Saturday, April 8, 2017, unless it sooner has received a message from the Senate transmitting its concurrence in House Concurrent Resolution 48, in which case the House shall stand adjourned pursuant to that concurrent resolution.  The SPEAKER pro tempore. Is there objection to the request of the gentleman from  There was no objection.                          ____________________",CREC-2017-04-06-pt1-PgH2782-5.txt,CREC-2017-04-06-pt1-PgH2782-5.xml,"ADJOURNMENT FROM THURSDAY, APRIL 6, 2017, TO SATURDAY, APRIL 8, 2017",2017,4,6
